3000 3
 -628     -453     -0.065  
 -628     -428     -0.025  
 -628     -403     -0.015  
 -628     -378     -0.015  
 -628     -353     -0.055  
 -628     -328     -0.115  
 -628     -228     -0.115  
 -628     -203     -0.115  
 -628     -178     -0.115  
 -603     -478     -0.095  
 -603     -453     -0.045  
 -603     -428     -0.015  
 -603     -403     -0.005  
 -603     -378     -0.015  
 -603     -353     -0.035  
 -603     -328     -0.075  
 -603     -253     -0.105  
 -603     -228     -0.085  
 -603     -203     -0.075  
 -603     -178     -0.085  
 -603     -153     -0.095  
 -603     -128     -0.125  
 -578     -478     -0.085  
 -578     -453     -0.035  
 -578     -428     -0.015  
 -578     -403     -0.005  
 -578     -378     -0.015  
 -578     -353     -0.025  
 -578     -328     -0.065  
 -578     -278     -0.115  
 -578     -253     -0.075  
 -578     -228     -0.055  
 -578     -203     -0.045  
 -578     -178     -0.055  
 -578     -153     -0.065  
 -578     -128     -0.105  
 -578     -103     -0.115  
 -553     -478     -0.075  
 -553     -453     -0.035  
 -553     -428     -0.015  
 -553     -403     -0.005  
 -553     -378     -0.005  
 -553     -353     -0.025  
 -553     -328     -0.065  
 -553     -278     -0.095  
 -553     -253     -0.055  
 -553     -228     -0.035  
 -553     -203     -0.025  
 -553     -178     -0.035  
 -553     -153     -0.045  
 -553     -128     -0.065  
 -553     -103     -0.075  
 -553     -78      -0.095  
 -553     -53      -0.115  
 -553     -28      -0.125  
 -553     -3       -0.125  
 -528     -478     -0.075  
 -528     -453     -0.035  
 -528     -428     -0.015  
 -528     -403     -0.005  
 -528     -378     -0.005  
 -528     -353     -0.025  
 -528     -328     -0.065  
 -528     -303     -0.125  
 -528     -278     -0.105  
 -528     -253     -0.045  
 -528     -228     -0.025  
 -528     -203     -0.015  
 -528     -178     -0.015  
 -528     -153     -0.035  
 -528     -128     -0.045  
 -528     -103     -0.045  
 -528     -78      -0.055  
 -528     -53      -0.065  
 -528     -28      -0.065  
 -528     -3       -0.065  
 -528     22       -0.075  
 -528     47       -0.075  
 -528     72       -0.075  
 -528     97       -0.085  
 -528     122      -0.115  
 -528     147      -0.105  
 -528     172      -0.085  
 -528     197      -0.095  
 -528     222      -0.115  
 -528     247      -0.125  
 -528     272      -0.115  
 -528     297      -0.125  
 -503     -478     -0.075  
 -503     -453     -0.035  
 -503     -428     -0.015  
 -503     -403     -0.005  
 -503     -378     -0.005  
 -503     -353     -0.025  
 -503     -328     -0.065  
 -503     -303     -0.115  
 -503     -253     -0.075  
 -503     -228     -0.025  
 -503     -203     -0.015  
 -503     -178     -0.015  
 -503     -153     -0.025  
 -503     -128     -0.025  
 -503     -103     -0.025  
 -503     -78      -0.025  
 -503     -53      -0.025  
 -503     -28      -0.035  
 -503     -3       -0.035  
 -503     22       -0.035  
 -503     47       -0.035  
 -503     72       -0.035  
 -503     97       -0.035  
 -503     122      -0.055  
 -503     147      -0.045  
 -503     172      -0.045  
 -503     197      -0.065  
 -503     222      -0.085  
