3000 3
 -603     397      -0.125  
 -603     422      -0.105  
 -603     447      -0.105  
 -603     472      -0.115  
 -578     397      -0.075  
 -578     422      -0.065  
 -578     447      -0.065  
 -578     472      -0.075  
 -578     497      -0.105  
 -553     322      -0.115  
 -553     347      -0.085  
 -553     372      -0.085  
 -553     397      -0.035  
 -553     422      -0.035  
 -553     447      -0.045  
 -553     472      -0.055  
 -553     497      -0.085  
 -553     522      -0.115  
 -528     272      -0.115  
 -528     297      -0.075  
 -528     322      -0.055  
 -528     347      -0.035  
 -528     372      -0.025  
 -528     397      -0.015  
 -528     422      -0.015  
 -528     447      -0.025  
 -528     472      -0.045  
 -528     497      -0.075  
 -528     522      -0.105  
 -503     222      -0.115  
 -503     247      -0.085  
 -503     272      -0.055  
 -503     297      -0.035  
 -503     322      -0.025  
 -503     347      -0.015  
 -503     372      -0.005  
 -503     397      -0.005  
 -503     422      -0.005  
 -503     447      -0.025  
 -503     472      -0.045  
 -503     497      -0.075  
 -503     522      -0.105  
 -478     147      -0.125  
 -478     172      -0.105  
 -478     197      -0.085  
 -478     222      -0.065  
 -478     247      -0.045  
 -478     272      -0.025  
 -478     297      -0.015  
 -478     322      -0.005  
 -478     347      -0.005  
 -478     372      -0.005  
 -478     397      -0.005  
 -478     422      -0.025  
 -478     447      -0.035  
 -478     472      -0.055  
 -478     497      -0.085  
 -478     522      -0.125  
 -453     72       -0.115  
 -453     97       -0.095  
 -453     122      -0.075  
 -453     147      -0.065  
 -453     172      -0.055  
 -453     197      -0.045  
 -453     222      -0.025  
 -453     247      -0.015  
 -453     272      -0.015  
 -453     297      -0.005  
 -453     322      -0.005  
 -453     347      -0.005  
 -453     372      -0.005  
 -453     397      -0.005  
 -453     422      -0.025  
 -453     447      -0.045  
 -453     472      -0.065  
 -453     497      -0.105  
 -428     -178     -0.125  
 -428     -153     -0.105  
 -428     -128     -0.095  
 -428     -103     -0.095  
 -428     -78      -0.115  
 -428     -28      -0.125  
 -428     -3       -0.105  
 -428     22       -0.095  
 -428     47       -0.075  
 -428     72       -0.065  
 -428     97       -0.045  
 -428     122      -0.035  
 -428     147      -0.025  
 -428     172      -0.025  
 -428     197      -0.015  
 -428     222      -0.015  
 -428     247      -0.005  
 -428     272      -0.005  
 -428     297      -0.005  
 -428     322      -0.005  
 -428     347      -0.005  
 -428     372      -0.015  
 -428     397      -0.015  
 -428     422      -0.025  
 -428     447      -0.045  
 -428     472      -0.075  
