3000 3
 -2.1e+03 -253     -0.015  
 -2.1e+03 -228     -0.035  
 -2.1e+03 -203     -0.065  
 -2.1e+03 -178     -0.035  
 -2.1e+03 -153     -0.015  
 -2.1e+03 -128     -0.005  
 -2.1e+03 -103     -0.005  
 -2.1e+03 -78      -0.015  
 -2.1e+03 -53      -0.035  
 -2.1e+03 -28      -0.035  
 -2.1e+03 -3       -0.045  
 -2.1e+03 22       -0.065  
 -2.1e+03 47       -0.085  
 -2.1e+03 72       -0.125  
 -2.08e+03 -403     -0.085  
 -2.08e+03 -378     -0.045  
 -2.08e+03 -353     -0.025  
 -2.08e+03 -328     -0.015  
 -2.08e+03 -303     -0.005  
 -2.08e+03 -278     -0.005  
 -2.08e+03 -253     -0.015  
 -2.08e+03 -228     -0.045  
 -2.08e+03 -203     -0.055  
 -2.08e+03 -178     -0.025  
 -2.08e+03 -153     -0.015  
 -2.08e+03 -128     -0.005  
 -2.08e+03 -103     -0.005  
 -2.08e+03 -78      -0.015  
 -2.08e+03 -53      -0.045  
 -2.08e+03 -28      -0.085  
 -2.08e+03 -3       -0.085  
 -2.08e+03 22       -0.095  
 -2.08e+03 47       -0.115  
 -2.05e+03 -428     -0.125  
 -2.05e+03 -403     -0.065  
 -2.05e+03 -378     -0.035  
 -2.05e+03 -353     -0.015  
 -2.05e+03 -328     -0.005  
 -2.05e+03 -303     -0.005  
 -2.05e+03 -278     -0.015  
 -2.05e+03 -253     -0.025  
 -2.05e+03 -228     -0.055  
 -2.05e+03 -203     -0.055  
 -2.05e+03 -178     -0.025  
 -2.05e+03 -153     -0.005  
 -2.05e+03 -128     -0.005  
 -2.05e+03 -103     -0.015  
 -2.05e+03 -78      -0.025  
 -2.05e+03 -53      -0.055  
 -2.05e+03 -28      -0.095  
 -2.03e+03 -428     -0.095  
 -2.03e+03 -403     -0.055  
 -2.03e+03 -378     -0.025  
 -2.03e+03 -353     -0.015  
 -2.03e+03 -328     -0.005  
 -2.03e+03 -303     -0.005  
 -2.03e+03 -278     -0.015  
 -2.03e+03 -253     -0.035  
 -2.03e+03 -228     -0.045  
 -2.03e+03 -203     -0.025  
 -2.03e+03 -178     -0.015  
 -2.03e+03 -153     -0.005  
 -2.03e+03 -128     -0.005  
 -2.03e+03 -103     -0.015  
 -2.03e+03 -78      -0.035  
 -2.03e+03 -53      -0.065  
 -2.03e+03 -28      -0.115  
 -2e+03   -453     -0.125  
 -2e+03   -428     -0.075  
 -2e+03   -403     -0.035  
 -2e+03   -378     -0.015  
 -2e+03   -353     -0.005  
 -2e+03   -328     -0.005  
 -2e+03   -303     -0.015  
 -2e+03   -278     -0.025  
 -2e+03   -253     -0.025  
 -2e+03   -228     -0.015  
 -2e+03   -203     -0.015  
 -2e+03   -178     -0.005  
 -2e+03   -153     -0.005  
 -2e+03   -128     -0.005  
 -2e+03   -103     -0.015  
 -2e+03   -78      -0.035  
 -2e+03   -53      -0.065  
 -2e+03   -28      -0.115  
 -1.98e+03 -453     -0.105  
 -1.98e+03 -428     -0.055  
 -1.98e+03 -403     -0.025  
 -1.98e+03 -378     -0.015  
 -1.98e+03 -353     -0.005  
 -1.98e+03 -328     -0.005  
 -1.98e+03 -303     -0.015  
 -1.98e+03 -278     -0.025  
 -1.98e+03 -253     -0.015  
 -1.98e+03 -228     -0.005  
 -1.98e+03 -203     -0.005  
 -1.98e+03 -178     -0.005  
 -1.98e+03 -153     -0.005  
 -1.98e+03 -128     -0.015  
 -1.98e+03 -103     -0.025  
 -1.98e+03 -78      -0.035  
 -1.98e+03 -53      -0.065  
 -1.98e+03 -28      -0.105  
 -1.95e+03 -453     -0.075  
 -1.95e+03 -428     -0.045  
 -1.95e+03 -403     -0.025  
 -1.95e+03 -378     -0.005  
 -1.95e+03 -353     -0.005  
 -1.95e+03 -328     -0.015  
 -1.95e+03 -303     -0.015  
 -1.95e+03 -278     -0.015  
 -1.95e+03 -253     -0.005  
 -1.95e+03 -228     -0.005  
 -1.95e+03 -203     -0.005  
 -1.95e+03 -178     -0.015  
 -1.95e+03 -153     -0.015  
 -1.95e+03 -128     -0.025  
 -1.95e+03 -103     -0.035  
 -1.95e+03 -78      -0.045  
 -1.95e+03 -53      -0.075  
 -1.95e+03 -28      -0.105  
 -1.93e+03 -478     -0.095  
 -1.93e+03 -453     -0.055  
 -1.93e+03 -428     -0.035  
 -1.93e+03 -403     -0.015  
 -1.93e+03 -378     -0.005  
 -1.93e+03 -353     -0.005  
 -1.93e+03 -328     -0.015  
 -1.93e+03 -303     -0.005  
 -1.93e+03 -278     -0.005  
 -1.93e+03 -253     -0.005  
 -1.93e+03 -228     -0.005  
 -1.93e+03 -203     -0.015  
 -1.93e+03 -178     -0.025  
 -1.93e+03 -153     -0.035  
 -1.93e+03 -128     -0.035  
 -1.93e+03 -103     -0.045  
 -1.93e+03 -78      -0.065  
 -1.93e+03 -53      -0.085  
 -1.93e+03 -28      -0.115  
 -1.9e+03 -503     -0.095  
 -1.9e+03 -478     -0.065  
 -1.9e+03 -453     -0.045  
 -1.9e+03 -428     -0.025  
 -1.9e+03 -403     -0.005  
 -1.9e+03 -378     -0.005  
 -1.9e+03 -353     -0.005  
 -1.9e+03 -328     -0.005  
 -1.9e+03 -303     -0.005  
 -1.9e+03 -278     -0.005  
 -1.9e+03 -253     -0.015  
 -1.9e+03 -228     -0.015  
 -1.9e+03 -203     -0.035  
 -1.9e+03 -178     -0.045  
 -1.9e+03 -153     -0.065  
 -1.9e+03 -128     -0.075  
 -1.9e+03 -103     -0.075  
 -1.9e+03 -78      -0.085  
 -1.9e+03 -53      -0.115  
 -1.88e+03 -528     -0.115  
 -1.88e+03 -503     -0.075  
 -1.88e+03 -478     -0.045  
 -1.88e+03 -453     -0.025  
 -1.88e+03 -428     -0.015  
 -1.88e+03 -403     -0.005  
 -1.88e+03 -378     -0.005  
 -1.88e+03 -353     -0.015  
 -1.88e+03 -328     -0.005  
 -1.88e+03 -303     -0.005  
 -1.88e+03 -278     -0.015  
 -1.88e+03 -253     -0.025  
 -1.88e+03 -228     -0.035  
 -1.88e+03 -203     -0.055  
 -1.88e+03 -178     -0.085  
 -1.88e+03 -153     -0.105  
 -1.88e+03 -128     -0.115  
 -1.88e+03 -103     -0.115  
 -1.88e+03 -78      -0.125  
 -1.85e+03 -528     -0.105  
 -1.85e+03 -503     -0.065  
 -1.85e+03 -478     -0.045  
 -1.85e+03 -453     -0.025  
 -1.85e+03 -428     -0.015  
 -1.85e+03 -403     -0.005  
 -1.85e+03 -378     -0.005  
 -1.85e+03 -353     -0.005  
 -1.85e+03 -328     -0.015  
 -1.85e+03 -303     -0.025  
 -1.85e+03 -278     -0.035  
 -1.85e+03 -253     -0.055  
 -1.85e+03 -228     -0.075  
 -1.85e+03 -203     -0.095  
 -1.83e+03 -528     -0.115  
 -1.83e+03 -503     -0.075  
 -1.83e+03 -478     -0.035  
 -1.83e+03 -453     -0.015  
 -1.83e+03 -428     -0.005  
 -1.83e+03 -403     -0.005  
 -1.83e+03 -378     -0.015  
 -1.83e+03 -353     -0.025  
 -1.83e+03 -328     -0.035  
 -1.83e+03 -303     -0.045  
 -1.83e+03 -278     -0.065  
 -1.83e+03 -253     -0.085  
 -1.83e+03 -228     -0.125  
 -1.8e+03 -528     -0.115  
 -1.8e+03 -503     -0.065  
 -1.8e+03 -478     -0.035  
 -1.8e+03 -453     -0.015  
 -1.8e+03 -428     -0.005  
 -1.8e+03 -403     -0.005  
 -1.8e+03 -378     -0.015  
 -1.8e+03 -353     -0.035  
 -1.8e+03 -328     -0.065  
 -1.8e+03 -303     -0.085  
 -1.8e+03 -278     -0.115  
 -1.78e+03 -528     -0.105  
 -1.78e+03 -503     -0.055  
 -1.78e+03 -478     -0.025  
 -1.78e+03 -453     -0.015  
 -1.78e+03 -428     -0.005  
 -1.78e+03 -403     -0.005  
 -1.78e+03 -378     -0.015  
 -1.78e+03 -353     -0.045  
 -1.78e+03 -328     -0.085  
 -1.75e+03 -528     -0.085  
 -1.75e+03 -503     -0.045  
 -1.75e+03 -478     -0.025  
 -1.75e+03 -453     -0.005  
 -1.75e+03 -428     -0.005  
 -1.75e+03 -403     -0.015  
 -1.75e+03 -378     -0.025  
 -1.75e+03 -353     -0.055  
 -1.75e+03 -328     -0.095  
 -1.73e+03 -528     -0.075  
 -1.73e+03 -503     -0.035  
 -1.73e+03 -478     -0.015  
 -1.73e+03 -453     -0.005  
 -1.73e+03 -428     -0.005  
 -1.73e+03 -403     -0.015  
 -1.73e+03 -378     -0.035  
 -1.73e+03 -353     -0.065  
 -1.73e+03 -328     -0.115  
 -1.7e+03 -553     -0.115  
 -1.7e+03 -528     -0.065  
 -1.7e+03 -503     -0.035  
 -1.7e+03 -478     -0.015  
 -1.7e+03 -453     -0.005  
 -1.7e+03 -428     -0.005  
 -1.7e+03 -403     -0.015  
 -1.7e+03 -378     -0.035  
 -1.7e+03 -353     -0.075  
 -1.68e+03 -553     -0.095  
 -1.68e+03 -528     -0.055  
 -1.68e+03 -503     -0.025  
 -1.68e+03 -478     -0.015  
 -1.68e+03 -453     -0.005  
 -1.68e+03 -428     -0.005  
 -1.68e+03 -403     -0.025  
 -1.68e+03 -378     -0.045  
 -1.68e+03 -353     -0.085  
 -1.65e+03 -553     -0.085  
 -1.65e+03 -528     -0.045  
 -1.65e+03 -503     -0.015  
 -1.65e+03 -478     -0.005  
 -1.65e+03 -453     -0.005  
 -1.65e+03 -428     -0.015  
 -1.65e+03 -403     -0.025  
 -1.65e+03 -378     -0.055  
 -1.65e+03 -353     -0.105  
 -1.63e+03 -578     -0.115  
 -1.63e+03 -553     -0.065  
 -1.63e+03 -528     -0.035  
 -1.63e+03 -503     -0.015  
 -1.63e+03 -478     -0.005  
 -1.63e+03 -453     -0.005  
 -1.63e+03 -428     -0.015  
 -1.63e+03 -403     -0.035  
 -1.63e+03 -378     -0.075  
 -1.63e+03 -353     -0.125  
 -1.6e+03 -578     -0.105  
 -1.6e+03 -553     -0.055  
 -1.6e+03 -528     -0.025  
 -1.6e+03 -503     -0.015  
 -1.6e+03 -478     -0.005  
 -1.6e+03 -453     -0.005  
 -1.6e+03 -428     -0.025  
 -1.6e+03 -403     -0.045  
 -1.6e+03 -378     -0.085  
 -1.58e+03 -578     -0.085  
 -1.58e+03 -553     -0.045  
 -1.58e+03 -528     -0.025  
 -1.58e+03 -503     -0.005  
 -1.58e+03 -478     -0.005  
 -1.58e+03 -453     -0.015  
 -1.58e+03 -428     -0.025  
 -1.58e+03 -403     -0.055  
 -1.58e+03 -378     -0.105  
 -1.55e+03 -603     -0.125  
 -1.55e+03 -578     -0.075  
 -1.55e+03 -553     -0.035  
 -1.55e+03 -528     -0.015  
 -1.55e+03 -503     -0.005  
 -1.55e+03 -478     -0.005  
 -1.55e+03 -453     -0.015  
 -1.55e+03 -428     -0.035  
 -1.55e+03 -403     -0.065  
 -1.55e+03 -378     -0.115  
 -1.53e+03 -603     -0.105  
 -1.53e+03 -578     -0.055  
 -1.53e+03 -553     -0.025  
 -1.53e+03 -528     -0.015  
 -1.53e+03 -503     -0.005  
 -1.53e+03 -478     -0.005  
 -1.53e+03 -453     -0.015  
 -1.53e+03 -428     -0.045  
 -1.53e+03 -403     -0.075  
 -1.5e+03 -603     -0.085  
 -1.5e+03 -578     -0.045  
 -1.5e+03 -553     -0.025  
 -1.5e+03 -528     -0.005  
 -1.5e+03 -503     -0.005  
 -1.5e+03 -478     -0.015  
 -1.5e+03 -453     -0.025  
 -1.5e+03 -428     -0.055  
 -1.5e+03 -403     -0.095  
 -1.48e+03 -628     -0.115  
 -1.48e+03 -603     -0.075  
 -1.48e+03 -578     -0.035  
 -1.48e+03 -553     -0.015  
 -1.48e+03 -528     -0.005  
 -1.48e+03 -503     -0.005  
 -1.48e+03 -478     -0.015  
 -1.48e+03 -453     -0.035  
 -1.48e+03 -428     -0.065  
 -1.48e+03 -403     -0.115  
 -1.45e+03 -653     -0.105  
 -1.45e+03 -628     -0.085  
 -1.45e+03 -603     -0.055  
 -1.45e+03 -578     -0.035  
 -1.45e+03 -553     -0.015  
 -1.45e+03 -528     -0.005  
 -1.45e+03 -503     -0.005  
 -1.45e+03 -478     -0.015  
 -1.45e+03 -453     -0.035  
 -1.45e+03 -428     -0.075  
 -1.45e+03 -303     -0.125  
 -1.45e+03 -278     -0.125  
 -1.45e+03 -253     -0.115  
 -1.45e+03 -228     -0.115  
 -1.45e+03 -203     -0.105  
 -1.45e+03 -178     -0.105  
 -1.45e+03 -153     -0.105  
 -1.45e+03 -128     -0.115  
 -1.45e+03 -78      -0.105  
 -1.45e+03 -53      -0.095  
 -1.45e+03 -28      -0.105  
 -1.45e+03 -3       -0.125  
 -1.45e+03 47       -0.095  
 -1.45e+03 72       -0.085  
 -1.45e+03 97       -0.095  
 -1.45e+03 122      -0.105  
 -1.43e+03 -678     -0.115  
 -1.43e+03 -653     -0.085  
 -1.43e+03 -628     -0.065  
 -1.43e+03 -603     -0.045  
 -1.43e+03 -578     -0.025  
 -1.43e+03 -553     -0.015  
 -1.43e+03 -528     -0.005  
 -1.43e+03 -503     -0.005  
 -1.43e+03 -478     -0.025  
 -1.43e+03 -453     -0.045  
 -1.43e+03 -428     -0.075  
 -1.43e+03 -403     -0.075  
 -1.43e+03 -378     -0.065  
 -1.43e+03 -353     -0.065  
 -1.43e+03 -328     -0.065  
 -1.43e+03 -303     -0.055  
 -1.43e+03 -278     -0.055  
 -1.43e+03 -253     -0.055  
 -1.43e+03 -228     -0.055  
 -1.43e+03 -203     -0.045  
 -1.43e+03 -178     -0.045  
 -1.43e+03 -153     -0.045  
 -1.43e+03 -128     -0.045  
 -1.43e+03 -103     -0.075  
 -1.43e+03 -78      -0.045  
 -1.43e+03 -53      -0.055  
 -1.43e+03 -28      -0.065  
 -1.43e+03 -3       -0.095  
 -1.43e+03 22       -0.095  
 -1.43e+03 47       -0.065  
 -1.43e+03 72       -0.055  
 -1.43e+03 97       -0.065  
 -1.43e+03 122      -0.075  
 -1.43e+03 147      -0.105  
 -1.4e+03 -678     -0.105  
 -1.4e+03 -653     -0.075  
 -1.4e+03 -628     -0.045  
 -1.4e+03 -603     -0.035  
 -1.4e+03 -578     -0.015  
 -1.4e+03 -553     -0.005  
 -1.4e+03 -528     -0.005  
 -1.4e+03 -503     -0.015  
 -1.4e+03 -478     -0.025  
 -1.4e+03 -453     -0.035  
 -1.4e+03 -428     -0.035  
 -1.4e+03 -403     -0.025  
 -1.4e+03 -378     -0.025  
 -1.4e+03 -353     -0.025  
 -1.4e+03 -328     -0.025  
 -1.4e+03 -303     -0.025  
 -1.4e+03 -278     -0.025  
 -1.4e+03 -253     -0.015  
 -1.4e+03 -228     -0.015  
 -1.4e+03 -203     -0.015  
 -1.4e+03 -178     -0.015  
 -1.4e+03 -153     -0.015  
 -1.4e+03 -128     -0.015  
 -1.4e+03 -103     -0.025  
 -1.4e+03 -78      -0.015  
 -1.4e+03 -53      -0.025  
 -1.4e+03 -28      -0.045  
 -1.4e+03 -3       -0.075  
 -1.4e+03 22       -0.065  
 -1.4e+03 47       -0.035  
 -1.4e+03 72       -0.035  
 -1.4e+03 97       -0.045  
 -1.4e+03 122      -0.055  
 -1.4e+03 147      -0.085  
 -1.4e+03 172      -0.125  
 -1.38e+03 -678     -0.105  
 -1.38e+03 -653     -0.065  
 -1.38e+03 -628     -0.045  
 -1.38e+03 -603     -0.025  
 -1.38e+03 -578     -0.015  
 -1.38e+03 -553     -0.005  
 -1.38e+03 -528     -0.005  
 -1.38e+03 -503     -0.005  
 -1.38e+03 -478     -0.015  
 -1.38e+03 -453     -0.015  
 -1.38e+03 -428     -0.015  
 -1.38e+03 -403     -0.005  
 -1.38e+03 -378     -0.005  
 -1.38e+03 -353     -0.005  
 -1.38e+03 -328     -0.005  
 -1.38e+03 -303     -0.005  
 -1.38e+03 -278     -0.005  
 -1.38e+03 -253     -0.005  
 -1.38e+03 -228     -0.005  
 -1.38e+03 -203     -0.005  
 -1.38e+03 -178     -0.005  
 -1.38e+03 -153     -0.005  
 -1.38e+03 -128     -0.005  
 -1.38e+03 -103     -0.005  
 -1.38e+03 -78      -0.005  
 -1.38e+03 -53      -0.025  
 -1.38e+03 -28      -0.045  
 -1.38e+03 -3       -0.055  
 -1.38e+03 22       -0.045  
 -1.38e+03 47       -0.015  
 -1.38e+03 72       -0.015  
 -1.38e+03 97       -0.025  
 -1.38e+03 122      -0.045  
 -1.38e+03 147      -0.085  
 -1.38e+03 172      -0.115  
 -1.38e+03 197      -0.095  
 -1.38e+03 222      -0.105  
 -1.38e+03 247      -0.125  
 -1.35e+03 -678     -0.115  
 -1.35e+03 -653     -0.075  
 -1.35e+03 -628     -0.045  
 -1.35e+03 -603     -0.025  
 -1.35e+03 -578     -0.015  
 -1.35e+03 -553     -0.005  
 -1.35e+03 -528     -0.015  
 -1.35e+03 -503     -0.015  
 -1.35e+03 -478     -0.005  
 -1.35e+03 -453     -0.005  
 -1.35e+03 -428     -0.005  
 -1.35e+03 -403     -0.005  
 -1.35e+03 -378     -0.005  
 -1.35e+03 -353     -0.005  
 -1.35e+03 -328     -0.005  
 -1.35e+03 -303     -0.005  
 -1.35e+03 -278     -0.005  
 -1.35e+03 -253     -0.005  
 -1.35e+03 -228     -0.005  
 -1.35e+03 -203     -0.005  
 -1.35e+03 -178     -0.005  
 -1.35e+03 -153     -0.005  
 -1.35e+03 -128     -0.005  
 -1.35e+03 -103     -0.015  
 -1.35e+03 -78      -0.015  
 -1.35e+03 -53      -0.025  
 -1.35e+03 -28      -0.035  
 -1.35e+03 -3       -0.025  
 -1.35e+03 22       -0.015  
 -1.35e+03 47       -0.005  
 -1.35e+03 72       -0.015  
 -1.35e+03 97       -0.025  
 -1.35e+03 122      -0.045  
 -1.35e+03 147      -0.065  
 -1.35e+03 172      -0.055  
 -1.35e+03 197      -0.055  
 -1.35e+03 222      -0.065  
 -1.35e+03 247      -0.095  
 -1.35e+03 272      -0.125  
 -1.33e+03 -678     -0.115  
 -1.33e+03 -653     -0.075  
 -1.33e+03 -628     -0.045  
 -1.33e+03 -603     -0.025  
 -1.33e+03 -578     -0.005  
 -1.33e+03 -553     -0.005  
 -1.33e+03 -528     -0.005  
 -1.33e+03 -503     -0.015  
 -1.33e+03 -478     -0.015  
 -1.33e+03 -453     -0.015  
 -1.33e+03 -428     -0.015  
 -1.33e+03 -403     -0.015  
 -1.33e+03 -378     -0.015  
 -1.33e+03 -353     -0.015  
 -1.33e+03 -328     -0.015  
 -1.33e+03 -303     -0.015  
 -1.33e+03 -278     -0.025  
 -1.33e+03 -253     -0.025  
 -1.33e+03 -228     -0.025  
 -1.33e+03 -203     -0.025  
 -1.33e+03 -178     -0.025  
 -1.33e+03 -153     -0.025  
 -1.33e+03 -128     -0.035  
 -1.33e+03 -103     -0.045  
 -1.33e+03 -78      -0.045  
 -1.33e+03 -53      -0.025  
 -1.33e+03 -28      -0.015  
 -1.33e+03 -3       -0.005  
 -1.33e+03 22       -0.005  
 -1.33e+03 47       -0.005  
 -1.33e+03 72       -0.015  
 -1.33e+03 97       -0.015  
 -1.33e+03 122      -0.015  
 -1.33e+03 147      -0.025  
 -1.33e+03 172      -0.015  
 -1.33e+03 197      -0.025  
 -1.33e+03 222      -0.045  
 -1.33e+03 247      -0.075  
 -1.33e+03 272      -0.105  
 -1.3e+03 -678     -0.105  
 -1.3e+03 -653     -0.065  
 -1.3e+03 -628     -0.035  
 -1.3e+03 -603     -0.015  
 -1.3e+03 -578     -0.005  
 -1.3e+03 -553     -0.005  
 -1.3e+03 -528     -0.015  
 -1.3e+03 -503     -0.025  
 -1.3e+03 -478     -0.035  
 -1.3e+03 -453     -0.035  
 -1.3e+03 -428     -0.045  
 -1.3e+03 -403     -0.035  
 -1.3e+03 -378     -0.025  
 -1.3e+03 -353     -0.015  
 -1.3e+03 -328     -0.005  
 -1.3e+03 -303     -0.015  
 -1.3e+03 -278     -0.035  
 -1.3e+03 -253     -0.055  
 -1.3e+03 -228     -0.065  
 -1.3e+03 -203     -0.065  
 -1.3e+03 -178     -0.065  
 -1.3e+03 -153     -0.075  
 -1.3e+03 -128     -0.055  
 -1.3e+03 -103     -0.035  
 -1.3e+03 -78      -0.025  
 -1.3e+03 -53      -0.015  
 -1.3e+03 -28      -0.005  
 -1.3e+03 -3       -0.005  
 -1.3e+03 22       -0.005  
 -1.3e+03 47       -0.005  
 -1.3e+03 72       -0.005  
 -1.3e+03 97       -0.005  
 -1.3e+03 122      -0.005  
 -1.3e+03 147      -0.005  
 -1.3e+03 172      -0.005  
 -1.3e+03 197      -0.025  
 -1.3e+03 222      -0.045  
 -1.3e+03 247      -0.065  
 -1.3e+03 272      -0.105  
 -1.28e+03 -678     -0.095  
 -1.28e+03 -653     -0.055  
